1.6	3.90458
1.61	3.9046
1.62	3.90461
1.63	3.90462
1.64	3.90463
1.65	3.90464
1.66	3.90465
1.67	3.90466
1.68	3.90467
1.69	3.90468
1.7	3.90469
1.71	3.9047
1.72	3.90471
1.73	3.90472
1.74	3.90472
1.75	3.90473
1.76	3.90474
1.77	3.90474
1.78	3.90475
1.79	3.90475
1.8	3.90476
1.81	3.90476
1.82	3.90477
1.83	3.90477
1.84	3.90478
1.85	3.90478
1.86	3.90479
1.87	3.90479
1.88	3.9048
1.89	3.9048
1.9	3.9048
1.91	3.90481
1.92	3.90481
1.93	3.90481
1.94	3.90481
1.95	3.90482
1.96	3.90482
1.97	3.90482
1.98	3.90482
1.99	3.90483

0	3.99552
0.01	3.99125
0.02	3.9872
0.03	3.98334
0.04	3.97967
0.05	3.97618
0.06	3.97285
0.07	3.96969
0.08	3.96668
0.09	3.96381
0.1	3.96108
0.11	3.95848
0.12	3.956
0.13	3.95364
0.14	3.95139
0.15	3.94924
0.16	3.9472
0.17	3.94525
0.18	3.9434
0.19	3.94163
0.2	3.93994
0.21	3.93834
0.22	3.9368
0.23	3.93534
0.24	3.93395
0.25	3.93262
0.26	3.93135
0.27	3.93014
0.28	3.92899
0.29	3.92789
0.3	3.92684
0.31	3.92584
0.32	3.92488
0.33	3.92397
0.34	3.9231
0.35	3.92227
0.36	3.92148
0.37	3.92073
0.38	3.92001
0.39	3.91932
0.4	3.91866
0.41	3.91804
0.42	3.91744
0.43	3.91687
0.44	3.91633
0.45	3.91581
0.46	3.91531
0.47	3.91484
0.48	3.91439
0.49	3.91396
0.5	3.91354
0.51	3.91315
0.52	3.91278
0.53	3.91242
0.54	3.91208
0.55	3.91175
0.56	3.91144
0.57	3.91114
0.58	3.91086
0.59	3.91059
0.6	3.91033
0.61	3.91008
0.62	3.90985
0.63	3.90962
0.64	3.90941
0.65	3.9092
0.66	3.90901
0.67	3.90882
0.68	3.90864
0.69	3.90847
0.7	3.90831
0.71	3.90815
0.72	3.90801
0.73	3.90787
0.74	3.90773
0.75	3.9076
0.76	3.90748
0.77	3.90736
0.78	3.90725
0.79	3.90714
0.8	3.90704
0.81	3.90694
0.82	3.90685
0.83	3.90676
0.84	3.90667
0.85	3.90659
0.86	3.90651
0.87	3.90644
0.88	3.90637
0.89	3.9063
0.9	3.90624
0.91	3.90618
0.92	3.90612
0.93	3.90606
0.94	3.90601
0.95	3.90596
0.96	3.90591
0.97	3.90586
0.98	3.90582
0.99	3.90577
1	3.90573
1.01	3.9057
1.02	3.90566
1.03	3.90562
1.04	3.90559
1.05	3.90556
1.06	3.90553
1.07	3.9055
1.08	3.90547
1.09	3.90544
1.1	3.90542
1.11	3.90539
1.12	3.90537
1.13	3.90535
1.14	3.90533
1.15	3.9053
1.16	3.90529
1.17	3.90527
1.18	3.90525
1.19	3.90523
1.2	3.90522
1.21	3.9052
1.22	3.90519
1.23	3.90517
1.24	3.90516
1.25	3.90515
1.26	3.90513
1.27	3.90512
1.28	3.90511
1.29	3.9051
1.3	3.90509
1.31	3.90508
1.32	3.90507
1.33	3.90506
1.34	3.90505
1.35	3.90505
1.36	3.90504
1.37	3.90503
1.38	3.90502
1.39	3.90502
1.4	3.90501
1.41	3.905
1.42	3.905
1.43	3.90499
1.44	3.90499
1.45	3.90498
1.46	3.90498
1.47	3.90497
1.48	3.90497
1.49	3.90496
1.5	3.90496
1.51	3.90496
1.52	3.90495
1.53	3.90495
1.54	3.90495
1.55	3.90494
1.56	3.90494
1.57	3.90494
1.58	3.90493
1.59	3.90493
1.6	3.90493
1.61	3.90493
1.62	3.90492
1.63	3.90492
1.64	3.90492
1.65	3.90492
1.66	3.90492
1.67	3.90491
1.68	3.90491
1.69	3.90491
1.7	3.90491
1.71	3.90491
1.72	3.90491
1.73	3.9049
1.74	3.9049
1.75	3.9049
1.76	3.9049
1.77	3.9049
1.78	3.9049
1.79	3.9049
1.8	3.9049
1.81	3.9049
1.82	3.90489
1.83	3.90489
1.84	3.90489
1.85	3.90489
1.86	3.90489
1.87	3.90489
1.88	3.90489
1.89	3.90489
1.9	3.90489
1.91	3.90489
1.92	3.90489
1.93	3.90489
1.94	3.90489
1.95	3.90489
1.96	3.90489
1.97	3.90488
1.98	3.90488
1.99	3.90488

0	4.46404
0.01	4.43088
0.02	4.40022
0.03	4.37179
0.04	4.34538
0.05	4.3208
0.06	4.29788
0.07	4.27647
0.08	4.25644
0.09	4.23768
0.1	4.22008
0.11	4.20356
0.12	4.18804
0.13	4.17343
0.14	4.15968
0.15	4.14671
0.16	4.13449
0.17	4.12295
0.18	4.11205
0.19	4.10175
0.2	4.09201
0.21	4.0828
0.22	4.07407
0.23	4.06581
0.24	4.05799
0.25	4.05057
0.26	4.04354
0.27	4.03687
0.28	4.03054
0.29	4.02453
0.3	4.01882
0.31	4.0134
0.32	4.00826
0.33	4.00336
0.34	3.99871
0.35	3.99429
0.36	3.99009
0.37	3.98609
0.38	3.98229
0.39	3.97867
0.4	3.97522
0.41	3.97195
0.42	3.96883
0.43	3.96586
0.44	3.96303
0.45	3.96033
0.46	3.95777
0.47	3.95532
0.48	3.95299
0.49	3.95077
0.5	3.94866
0.51	3.94664
0.52	3.94472
0.53	3.94289
0.54	3.94115
0.55	3.93948
0.56	3.9379
0.57	3.93638
0.58	3.93494
0.59	3.93357
0.6	3.93225
0.61	3.931
0.62	3.92981
0.63	3.92867
0.64	3.92759
0.65	3.92655
0.66	3.92556
0.67	3.92462
0.68	3.92372
0.69	3.92287
0.7	3.92205
0.71	3.92127
0.72	3.92052
0.73	3.91981
0.74	3.91913
0.75	3.91848
0.76	3.91787
0.77	3.91728
0.78	3.91671
0.79	3.91618
0.8	3.91567
0.81	3.91518
0.82	3.91471
0.83	3.91426
0.84	3.91384
0.85	3.91343
0.86	3.91304
0.87	3.91267
0.88	3.91232
0.89	3.91198
0.9	3.91166
0.91	3.91136
0.92	3.91106
0.93	3.91078
0.94	3.91051
0.95	3.91026
0.96	3.91002
0.97	3.90978
0.98	3.90956
0.99	3.90935
1	3.90915
1.01	3.90895
1.02	3.90877
1.03	3.90859
1.04	3.90843
1.05	3.90827
1.06	3.90811
1.07	3.90797
1.08	3.90783
1.09	3.90769
1.1	3.90757
1.11	3.90744
1.12	3.90733
1.13	3.90722
1.14	3.90711
1.15	3.90701
1.16	3.90691
1.17	3.90682
1.18	3.90673
1.19	3.90665
1.2	3.90657
1.21	3.90649
1.22	3.90642
1.23	3.90635
1.24	3.90628
1.25	3.90622
1.26	3.90616
1.27	3.9061
1.28	3.90605
1.29	3.90599
1.3	3.90594
1.31	3.90589
1.32	3.90585
1.33	3.9058
1.34	3.90576
1.35	3.90572
1.36	3.90568
1.37	3.90565
1.38	3.90561
1.39	3.90558
1.4	3.90555
1.41	3.90552
1.42	3.90549
1.43	3.90546
1.44	3.90543
1.45	3.90541
1.46	3.90539
1.47	3.90536
1.48	3.90534
1.49	3.90532
1.5	3.9053
1.51	3.90528
1.52	3.90526
1.53	3.90524
1.54	3.90523
1.55	3.90521
1.56	3.9052
1.57	3.90518
1.58	3.90517
1.59	3.90515
1.6	3.90514
1.61	3.90513
1.62	3.90512
1.63	3.90511
1.64	3.9051
1.65	3.90509
1.66	3.90508
1.67	3.90507
1.68	3.90506
1.69	3.90505
1.7	3.90504
1.71	3.90504
1.72	3.90503
1.73	3.90502
1.74	3.90502
1.75	3.90501
1.76	3.905
1.77	3.905
1.78	3.90499
1.79	3.90499
1.8	3.90498
1.81	3.90498
1.82	3.90497
1.83	3.90497
1.84	3.90496
1.85	3.90496
1.86	3.90496
1.87	3.90495
1.88	3.90495
1.89	3.90495
1.9	3.90494
1.91	3.90494
1.92	3.90494
1.93	3.90493
1.94	3.90493
1.95	3.90493
1.96	3.90493
1.97	3.90492
1.98	3.90492
1.99	3.90492

0	4.91353
0.01	4.83755
0.02	4.77012
0.03	4.70981
0.04	4.65548
0.05	4.60626
0.06	4.56146
0.07	4.52049
0.08	4.48289
0.09	4.44828
0.1	4.41632
0.11	4.38672
0.12	4.35926
0.13	4.33373
0.14	4.30993
0.15	4.28773
0.16	4.26698
0.17	4.24755
0.18	4.22935
0.19	4.21227
0.2	4.19622
0.21	4.18113
0.22	4.16693
0.23	4.15355
0.24	4.14093
0.25	4.12903
0.26	4.1178
0.27	4.10718
0.28	4.09715
0.29	4.08766
0.3	4.07868
0.31	4.07017
0.32	4.06212
0.33	4.05449
0.34	4.04725
0.35	4.04039
0.36	4.03388
0.37	4.0277
0.38	4.02184
0.39	4.01627
0.4	4.01097
0.41	4.00595
0.42	4.00117
0.43	3.99663
0.44	3.99231
0.45	3.9882
0.46	3.9843
0.47	3.98058
0.48	3.97704
0.49	3.97368
0.5	3.97048
0.51	3.96743
0.52	3.96452
0.53	3.96176
0.54	3.95912
0.55	3.95661
0.56	3.95422
0.57	3.95195
0.58	3.94978
0.59	3.94771
0.6	3.94574
0.61	3.94386
0.62	3.94207
0.63	3.94036
0.64	3.93873
0.65	3.93718
0.66	3.9357
0.67	3.93429
0.68	3.93295
0.69	3.93167
0.7	3.93044
0.71	3.92927
0.72	3.92816
0.73	3.9271
0.74	3.92609
0.75	3.92512
0.76	3.9242
0.77	3.92332
0.78	3.92248
0.79	3.92168
0.8	3.92092
0.81	3.92019
0.82	3.91949
0.83	3.91883
0.84	3.91819
0.85	3.91759
0.86	3.91701
0.87	3.91646
0.88	3.91594
0.89	3.91543
0.9	3.91496
0.91	3.9145
0.92	3.91406
0.93	3.91365
0.94	3.91325
0.95	3.91287
0.96	3.91251
0.97	3.91216
0.98	3.91183
0.99	3.91152
1	3.91122
1.01	3.91093
1.02	3.91066
1.03	3.91039
1.04	3.91015
1.05	3.90991
1.06	3.90968
1.07	3.90946
1.08	3.90925
1.09	3.90906
1.1	3.90887
1.11	3.90869
1.12	3.90851
1.13	3.90835
1.14	3.90819
1.15	3.90804
1.16	3.9079
1.17	3.90776
1.18	3.90763
1.19	3.90751
1.2	3.90739
1.21	3.90728
1.22	3.90717
1.23	3.90706
1.24	3.90697
1.25	3.90687
1.26	3.90678
1.27	3.90669
1.28	3.90661
1.29	3.90653
1.3	3.90646
1.31	3.90639
1.32	3.90632
1.33	3.90625
1.34	3.90619
1.35	3.90613
1.36	3.90608
1.37	3.90602
1.38	3.90597
1.39	3.90592
1.4	3.90587
1.41	3.90583
1.42	3.90579
1.43	3.90574
1.44	3.9057
1.45	3.90567
1.46	3.90563
1.47	3.9056
1.48	3.90556
1.49	3.90553
1.5	3.9055
1.51	3.90548
1.52	3.90545
1.53	3.90542
1.54	3.9054
1.55	3.90537
1.56	3.90535
1.57	3.90533
1.58	3.90531
1.59	3.90529
1.6	3.90527
1.61	3.90525
1.62	3.90524
1.63	3.90522
1.64	3.9052
1.65	3.90519
1.66	3.90518
1.67	3.90516
1.68	3.90515
1.69	3.90514
1.7	3.90512
1.71	3.90511
1.72	3.9051
1.73	3.90509
1.74	3.90508
1.75	3.90507
1.76	3.90506
1.77	3.90506
1.78	3.90505
1.79	3.90504
1.8	3.90503
1.81	3.90503
1.82	3.90502
1.83	3.90501
1.84	3.90501
1.85	3.905
1.86	3.90499
1.87	3.90499
1.88	3.90498
1.89	3.90498
1.9	3.90497
1.91	3.90497
1.92	3.90497
1.93	3.90496
1.94	3.90496
1.95	3.90495
1.96	3.90495
1.97	3.90495
1.98	3.90494
1.99	3.90494

